datetime,Engine RPM (RPM),Battery Voltage (V),LP Fuel Pressure (PSI),HP Rail Pressure (PSI),Coolant Temp (°C),Oil Pressure (PSI),Engine Oil Temp (°C),Boost Pressure (PSI),Throttle Angle (%),Intake Pressure (PSI),Valvetronic Angle (deg)
2026-03-06 15:06:22.259,,,,,,,34.4,,,,
2026-03-06 15:06:22.354,,,,,29.5,,34.4,,,,
2026-03-06 15:06:22.449,,,,,29.5,,34.4,,,,190.6
2026-03-06 15:06:22.550,0,,,,29.5,,34.4,,,,190.6
2026-03-06 15:06:22.638,0,12.80,,,29.5,,34.4,,,,190.6
2026-03-06 15:06:22.734,0,12.80,,,29.5,,34.4,,8.4,,190.6
2026-03-06 15:06:22.848,0,12.80,,,29.5,0.4,34.4,,8.4,,190.6
2026-03-06 15:06:22.946,0,12.80,,,29.5,0.4,34.4,14.71,8.4,,190.6
2026-03-06 15:06:23.049,0,12.80,78.9,,29.5,0.4,34.4,14.71,8.4,,190.6
2026-03-06 15:06:23.148,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,,190.6
2026-03-06 15:06:23.242,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.338,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.441,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.545,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.634,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.738,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.844,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:23.940,0,12.80,78.9,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.042,0,12.80,78.9,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.146,0,12.80,78.9,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.250,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.345,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.442,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.544,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.632,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.734,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.826,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:24.935,0,12.80,78.9,87.2,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.024,0,12.80,78.9,87.2,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.112,0,12.80,78.9,87.2,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.204,0,12.80,78.9,87.2,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.292,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.387,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.484,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.574,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.677,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.782,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.887,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:25.981,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.083,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.181,0,12.80,78.9,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.288,0,12.80,78.8,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.393,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.492,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.585,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.680,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.778,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.881,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:26.986,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.097,0,12.80,78.8,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.191,0,12.80,78.8,88.5,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.296,0,12.80,78.8,88.5,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.383,0,12.80,78.7,88.5,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.486,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.596,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.690,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.794,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.898,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:27.994,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.096,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.202,0,12.80,78.7,87.8,29.5,0.5,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.297,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.394,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.484,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.586,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.684,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.780,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.883,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:28.988,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.090,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.198,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.303,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.397,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.502,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.596,0,12.80,78.7,88.5,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.700,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.797,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.891,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:29.998,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,190.6
2026-03-06 15:06:30.107,0,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,181.0
2026-03-06 15:06:30.216,108,12.80,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,181.0
2026-03-06 15:06:30.324,108,10.50,78.7,87.8,29.5,0.4,34.4,14.71,8.4,14.72,181.0
2026-03-06 15:06:30.428,108,10.50,78.7,87.8,29.5,0.4,34.4,14.71,28.2,14.72,181.0
2026-03-06 15:06:30.524,108,10.50,78.7,87.8,29.5,1.6,34.4,14.71,28.2,14.72,181.0
2026-03-06 15:06:30.613,108,10.50,78.7,87.8,29.5,1.6,34.4,14.61,28.2,14.72,181.0
2026-03-06 15:06:30.703,108,10.50,102.2,87.8,29.5,1.6,34.4,14.61,28.2,14.72,181.0
2026-03-06 15:06:30.805,108,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.72,181.0
2026-03-06 15:06:30.894,108,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,181.0
2026-03-06 15:06:30.982,108,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,181.0
2026-03-06 15:06:31.087,108,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,181.0
2026-03-06 15:06:31.196,108,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,44.9
2026-03-06 15:06:31.298,1151,10.50,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,44.9
2026-03-06 15:06:31.394,1151,14.70,102.2,1790.0,29.5,1.6,34.4,14.61,28.2,14.54,44.9
2026-03-06 15:06:31.485,1151,14.70,102.2,1790.0,29.5,1.6,34.4,14.61,19.7,14.54,44.9
2026-03-06 15:06:31.579,1151,14.70,102.2,1790.0,29.5,133.3,34.4,14.61,19.7,14.54,44.9
2026-03-06 15:06:31.675,1151,14.70,102.2,1790.0,29.5,133.3,34.4,14.66,19.7,14.54,44.9
2026-03-06 15:06:31.765,1151,14.70,104.2,1790.0,29.5,133.3,34.4,14.66,19.7,14.54,44.9
2026-03-06 15:06:31.870,1151,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.54,44.9
2026-03-06 15:06:31.963,1151,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,44.9
2026-03-06 15:06:32.064,1151,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,44.9
2026-03-06 15:06:32.154,1151,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,44.9
2026-03-06 15:06:32.246,1151,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,46.6
2026-03-06 15:06:32.334,1050,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,46.6
2026-03-06 15:06:32.437,1050,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,19.7,14.24,46.6
2026-03-06 15:06:32.544,1050,14.70,104.2,1934.8,29.5,133.3,34.4,14.66,22.8,14.24,46.6
2026-03-06 15:06:32.646,1050,14.70,104.2,1934.8,29.5,157.6,34.4,14.66,22.8,14.24,46.6
2026-03-06 15:06:32.758,1050,14.70,104.2,1934.8,29.5,157.6,34.4,14.61,22.8,14.24,46.6
2026-03-06 15:06:32.859,1050,14.70,103.8,1934.8,29.5,157.6,34.4,14.61,22.8,14.24,46.6
2026-03-06 15:06:32.960,1050,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.24,46.6
2026-03-06 15:06:33.063,1050,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,46.6
2026-03-06 15:06:33.154,1050,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,46.6
2026-03-06 15:06:33.246,1050,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,46.6
2026-03-06 15:06:33.336,1050,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,53.5
2026-03-06 15:06:33.428,1245,14.70,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,53.5
2026-03-06 15:06:33.537,1245,14.80,103.8,1751.8,29.5,157.6,34.4,14.61,22.8,14.51,53.5
2026-03-06 15:06:33.644,1245,14.80,103.8,1751.8,29.5,157.6,34.4,14.61,41.6,14.51,53.5
2026-03-06 15:06:33.740,1245,14.80,103.8,1751.8,29.5,153.7,34.4,14.61,41.6,14.51,53.5
2026-03-06 15:06:33.834,1245,14.80,103.8,1751.8,29.5,153.7,34.4,14.61,41.6,14.51,53.5
2026-03-06 15:06:33.937,1245,14.80,102.4,1751.8,29.5,153.7,34.4,14.61,41.6,14.51,53.5
2026-03-06 15:06:34.045,1245,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.51,53.5
2026-03-06 15:06:34.147,1245,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,53.5
2026-03-06 15:06:34.250,1245,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,53.5
2026-03-06 15:06:34.347,1245,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,53.5
2026-03-06 15:06:34.438,1245,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,59.7
2026-03-06 15:06:34.546,1298,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,59.7
2026-03-06 15:06:34.651,1298,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,41.6,14.49,59.7
2026-03-06 15:06:34.746,1298,14.80,102.4,1681.7,29.5,153.7,34.4,14.61,49.8,14.49,59.7
2026-03-06 15:06:34.840,1298,14.80,102.4,1681.7,29.5,155.7,34.4,14.61,49.8,14.49,59.7
2026-03-06 15:06:34.948,1298,14.80,102.4,1681.7,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.052,1298,14.80,87.9,1681.7,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.156,1298,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.256,1298,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.367,1298,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.475,1298,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,59.7
2026-03-06 15:06:35.567,1298,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,62.6
2026-03-06 15:06:35.669,1365,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,62.6
2026-03-06 15:06:35.778,1365,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,49.8,14.49,62.6
2026-03-06 15:06:35.883,1365,14.80,87.9,1701.2,29.5,155.7,34.4,14.62,52.6,14.49,62.6
2026-03-06 15:06:35.978,1365,14.80,87.9,1701.2,29.5,154.4,34.4,14.62,52.6,14.49,62.6
2026-03-06 15:06:36.085,1365,14.80,87.9,1701.2,29.5,154.4,34.4,14.75,52.6,14.49,62.6
2026-03-06 15:06:36.180,1365,14.80,87.1,1701.2,29.5,154.4,34.4,14.75,52.6,14.49,62.6
2026-03-06 15:06:36.280,1365,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.49,62.6
2026-03-06 15:06:36.383,1365,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,62.6
2026-03-06 15:06:36.485,1365,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,62.6
2026-03-06 15:06:36.578,1365,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,62.6
2026-03-06 15:06:36.684,1365,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,61.7
2026-03-06 15:06:36.785,1290,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,61.7
2026-03-06 15:06:36.878,1290,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,52.6,14.51,61.7
2026-03-06 15:06:36.985,1290,14.80,87.1,1702.6,29.5,154.4,34.4,14.75,25.7,14.51,61.7
2026-03-06 15:06:37.081,1290,14.80,87.1,1702.6,29.5,152.4,34.4,14.75,25.7,14.51,61.7
2026-03-06 15:06:37.186,1290,14.80,87.1,1702.6,29.5,152.4,34.4,14.78,25.7,14.51,61.7
2026-03-06 15:06:37.295,1290,14.80,86.9,1702.6,29.5,152.4,34.4,14.78,25.7,14.51,61.7
2026-03-06 15:06:37.386,1290,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.51,61.7
2026-03-06 15:06:37.495,1290,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,61.7
2026-03-06 15:06:37.585,1290,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,61.7
2026-03-06 15:06:37.679,1290,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,61.7
2026-03-06 15:06:37.785,1290,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,60.0
2026-03-06 15:06:37.878,1272,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,60.0
2026-03-06 15:06:37.977,1272,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,25.7,14.45,60.0
2026-03-06 15:06:38.084,1272,14.80,86.9,1693.1,29.5,152.4,34.4,14.78,21.4,14.45,60.0
2026-03-06 15:06:38.188,1272,14.80,86.9,1693.1,29.5,150.8,34.4,14.78,21.4,14.45,60.0
2026-03-06 15:06:38.286,1272,14.80,86.9,1693.1,29.5,150.8,34.4,14.80,21.4,14.45,60.0
2026-03-06 15:06:38.378,1272,14.80,87.1,1693.1,29.5,150.8,34.4,14.80,21.4,14.45,60.0
2026-03-06 15:06:38.481,1272,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.45,60.0
2026-03-06 15:06:38.583,1272,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,60.0
2026-03-06 15:06:38.675,1272,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,60.0
2026-03-06 15:06:38.766,1272,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,60.0
2026-03-06 15:06:38.871,1272,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,58.7
2026-03-06 15:06:38.979,1214,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,58.7
2026-03-06 15:06:39.079,1214,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,21.4,14.39,58.7
2026-03-06 15:06:39.184,1214,14.80,87.1,1722.6,29.5,150.8,34.4,14.80,20.4,14.39,58.7
2026-03-06 15:06:39.287,1214,14.80,87.1,1722.6,29.5,151.5,34.4,14.80,20.4,14.39,58.7
2026-03-06 15:06:39.382,1214,14.80,87.1,1722.6,29.5,151.5,34.4,14.76,20.4,14.39,58.7
2026-03-06 15:06:39.480,1214,14.80,87.0,1722.6,29.5,151.5,34.4,14.76,20.4,14.39,58.7
2026-03-06 15:06:39.574,1214,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.39,58.7
2026-03-06 15:06:39.664,1214,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:39.752,1214,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:39.843,1214,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:39.935,1214,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:40.036,1168,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:40.146,1168,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,20.4,14.41,58.7
2026-03-06 15:06:40.236,1168,14.80,87.0,1707.2,29.5,151.5,34.4,14.76,21.2,14.41,58.7
2026-03-06 15:06:40.327,1168,14.80,87.0,1707.2,29.5,153.0,34.4,14.76,21.2,14.41,58.7
2026-03-06 15:06:40.425,1168,14.80,87.0,1707.2,29.5,153.0,34.4,14.75,21.2,14.41,58.7
2026-03-06 15:06:40.516,1168,14.80,86.7,1707.2,29.5,153.0,34.4,14.75,21.2,14.41,58.7
2026-03-06 15:06:40.636,1168,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.41,58.7
2026-03-06 15:06:40.727,1168,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,58.7
2026-03-06 15:06:40.832,1168,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,58.7
2026-03-06 15:06:40.943,1168,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,58.7
2026-03-06 15:06:41.042,1168,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,57.7
2026-03-06 15:06:41.133,1236,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,57.7
2026-03-06 15:06:41.228,1236,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,21.2,14.40,57.7
2026-03-06 15:06:41.334,1236,14.80,86.7,1698.5,29.5,153.0,34.4,14.75,20.5,14.40,57.7
2026-03-06 15:06:41.428,1236,14.80,86.7,1698.5,29.5,152.3,34.4,14.75,20.5,14.40,57.7
2026-03-06 15:06:41.523,1236,14.80,86.7,1698.5,29.5,152.3,34.4,14.76,20.5,14.40,57.7
2026-03-06 15:06:41.614,1236,14.80,87.1,1698.5,29.5,152.3,34.4,14.76,20.5,14.40,57.7
2026-03-06 15:06:41.716,1236,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.40,57.7
2026-03-06 15:06:41.817,1236,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:41.925,1236,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.015,1236,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.112,1236,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.214,1242,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.312,1242,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.410,1242,14.80,87.1,1699.3,29.5,152.3,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.506,1242,14.80,87.1,1699.3,29.5,151.5,34.4,14.76,20.5,14.37,57.7
2026-03-06 15:06:42.600,1242,14.80,87.1,1699.3,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:42.695,1242,14.80,86.9,1699.3,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:42.783,1242,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:42.885,1242,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:42.974,1242,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:43.065,1242,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:43.161,1242,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:43.263,1245,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:43.361,1245,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.5,14.37,57.7
2026-03-06 15:06:43.466,1245,14.80,86.9,1732.9,29.5,151.5,34.4,14.75,20.1,14.37,57.7
2026-03-06 15:06:43.569,1245,14.80,86.9,1732.9,29.5,152.3,34.4,14.75,20.1,14.37,57.7
2026-03-06 15:06:43.667,1245,14.80,86.9,1732.9,29.5,152.3,34.4,14.75,20.1,14.37,57.7
2026-03-06 15:06:43.760,1245,14.80,87.1,1732.9,29.5,152.3,34.4,14.75,20.1,14.37,57.7
2026-03-06 15:06:43.866,1245,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.37,57.7
2026-03-06 15:06:43.968,1245,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.063,1245,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.155,1245,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.246,1245,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.349,1202,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.445,1202,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.1,14.34,57.7
2026-03-06 15:06:44.536,1202,14.80,87.1,1682.6,29.5,152.3,34.4,14.75,20.0,14.34,57.7
2026-03-06 15:06:44.642,1202,14.80,87.1,1682.6,29.5,152.9,34.4,14.75,20.0,14.34,57.7
2026-03-06 15:06:44.738,1202,14.80,87.1,1682.6,29.5,152.9,34.4,14.76,20.0,14.34,57.7
2026-03-06 15:06:44.846,1202,14.80,87.0,1682.6,29.5,152.9,34.4,14.76,20.0,14.34,57.7
2026-03-06 15:06:44.950,1202,14.80,87.0,1735.1,29.5,152.9,34.4,14.76,20.0,14.34,57.7
2026-03-06 15:06:45.051,1202,14.80,87.0,1735.1,29.5,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.146,1202,14.80,87.0,1735.1,29.5,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.236,1202,14.80,87.0,1735.1,30.0,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.329,1202,14.80,87.0,1735.1,30.0,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.431,1198,14.80,87.0,1735.1,30.0,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.527,1198,14.80,87.0,1735.1,30.0,152.9,34.4,14.76,20.0,14.35,57.7
2026-03-06 15:06:45.635,1198,14.80,87.0,1735.1,30.0,152.9,34.4,14.76,20.1,14.35,57.7
2026-03-06 15:06:45.729,1198,14.80,87.0,1735.1,30.0,152.8,34.4,14.76,20.1,14.35,57.7
2026-03-06 15:06:45.824,1198,14.80,87.0,1735.1,30.0,152.8,34.4,14.75,20.1,14.35,57.7
2026-03-06 15:06:45.916,1198,14.80,87.1,1735.1,30.0,152.8,34.4,14.75,20.1,14.35,57.7
