datetime,Engine RPM (RPM),Battery Voltage (V),LP Fuel Pressure (PSI),HP Rail Pressure (PSI),Coolant Temp (°C),Oil Pressure (PSI),Engine Oil Temp (°C),Boost Pressure (PSI),Throttle Angle (%),Intake Pressure (PSI),Valvetronic Angle (deg)
2026-03-07 14:32:04.822,984,14.70,104.7,1015.4,53.2,42.6,52.5,14.32,6.3,13.55,32.8
2026-03-07 14:32:04.915,984,14.70,104.7,1015.4,53.2,42.6,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.003,938,14.70,104.7,1015.4,53.2,42.6,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.098,938,14.80,104.7,1015.4,53.2,42.6,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.193,938,14.80,104.7,1015.4,53.2,42.6,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.281,938,14.80,104.7,1015.4,53.2,41.7,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.380,938,14.80,104.7,1015.4,53.2,41.7,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.470,938,14.80,98.3,1015.4,53.2,41.7,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.563,938,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.55,31.8
2026-03-07 14:32:05.649,938,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,31.8
2026-03-07 14:32:05.751,938,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,31.8
2026-03-07 14:32:05.848,938,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,31.8
2026-03-07 14:32:05.939,938,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,35.1
2026-03-07 14:32:06.033,999,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,35.1
2026-03-07 14:32:06.125,999,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,6.3,13.57,35.1
2026-03-07 14:32:06.218,999,14.80,98.3,1031.2,53.2,41.7,52.5,14.32,8.0,13.57,35.1
2026-03-07 14:32:06.321,999,14.80,98.3,1031.2,53.2,41.4,52.5,14.32,8.0,13.57,35.1
2026-03-07 14:32:06.417,999,14.80,98.3,1031.2,53.2,41.4,52.5,14.32,8.0,13.57,35.1
2026-03-07 14:32:06.514,999,14.80,85.5,1031.2,53.2,41.4,52.5,14.32,8.0,13.57,35.1
2026-03-07 14:32:06.621,999,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.57,35.1
2026-03-07 14:32:06.712,999,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,35.1
2026-03-07 14:32:06.798,999,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,35.1
2026-03-07 14:32:06.898,999,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,35.1
2026-03-07 14:32:06.988,999,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,36.1
2026-03-07 14:32:07.082,970,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,36.1
2026-03-07 14:32:07.176,970,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.0,13.58,36.1
2026-03-07 14:32:07.270,970,14.80,85.5,1065.0,53.2,41.4,52.5,14.32,8.3,13.58,36.1
2026-03-07 14:32:07.356,970,14.80,85.5,1065.0,53.2,40.9,52.5,14.32,8.3,13.58,36.1
2026-03-07 14:32:07.451,970,14.80,85.5,1065.0,53.2,40.9,52.5,14.32,8.3,13.58,36.1
2026-03-07 14:32:07.549,970,14.80,87.3,1065.0,53.2,40.9,52.5,14.32,8.3,13.58,36.1
2026-03-07 14:32:07.650,970,14.80,87.3,1084.5,53.2,40.9,52.5,14.32,8.3,13.58,36.1
2026-03-07 14:32:07.738,970,14.80,87.3,1084.5,53.2,40.9,52.5,14.32,8.3,13.60,36.1
2026-03-07 14:32:07.832,970,14.80,87.3,1084.5,53.2,40.9,52.5,14.32,8.3,13.60,36.1
2026-03-07 14:32:07.923,970,14.80,87.3,1084.5,54.0,40.9,52.5,14.32,8.3,13.60,36.1
2026-03-07 14:32:08.012,970,14.80,87.3,1084.5,54.0,40.9,52.5,14.32,8.3,13.60,37.4
2026-03-07 14:32:08.098,936,14.80,87.3,1084.5,54.0,40.9,52.5,14.32,8.3,13.60,37.4
2026-03-07 14:32:08.186,936,14.80,87.3,1084.5,54.0,40.9,52.5,14.32,8.3,13.60,37.4
2026-03-07 14:32:08.291,936,14.80,87.3,1084.5,54.0,40.9,52.5,14.32,8.4,13.60,37.4
2026-03-07 14:32:08.380,936,14.80,87.3,1084.5,54.0,41.0,52.5,14.32,8.4,13.60,37.4
2026-03-07 14:32:08.476,936,14.80,87.3,1084.5,54.0,41.0,52.5,14.32,8.4,13.60,37.4
2026-03-07 14:32:08.568,936,14.80,86.9,1084.5,54.0,41.0,52.5,14.32,8.4,13.60,37.4
2026-03-07 14:32:08.670,936,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.60,37.4
2026-03-07 14:32:08.760,936,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,37.4
2026-03-07 14:32:08.848,936,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,37.4
2026-03-07 14:32:08.948,936,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,37.4
2026-03-07 14:32:09.041,936,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,38.0
2026-03-07 14:32:09.131,953,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,38.0
2026-03-07 14:32:09.222,953,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.4,13.64,38.0
2026-03-07 14:32:09.315,953,14.80,86.9,1089.3,54.0,41.0,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:09.420,953,14.80,86.9,1089.3,54.0,40.8,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:09.514,953,14.80,86.9,1089.3,54.0,40.8,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:09.607,953,14.80,87.0,1089.3,54.0,40.8,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:09.699,953,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:09.803,953,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.0
2026-03-07 14:32:09.899,953,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.0
2026-03-07 14:32:09.990,953,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.0
2026-03-07 14:32:10.085,953,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.187,962,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.282,962,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.378,962,14.80,87.0,1081.5,54.0,40.8,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.480,962,14.80,87.0,1081.5,54.0,40.6,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.576,962,14.80,87.0,1081.5,54.0,40.6,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.669,962,14.80,87.1,1081.5,54.0,40.6,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.771,962,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.61,38.4
2026-03-07 14:32:10.864,962,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.4
2026-03-07 14:32:10.950,962,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.4
2026-03-07 14:32:11.049,962,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.4
2026-03-07 14:32:11.149,962,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:11.250,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:11.339,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.6,13.64,38.0
2026-03-07 14:32:11.435,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.3,13.64,38.0
2026-03-07 14:32:11.522,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.3,13.64,38.0
2026-03-07 14:32:11.616,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.3,13.64,38.0
2026-03-07 14:32:11.712,948,14.80,87.1,1093.2,54.0,40.6,52.5,14.32,8.3,13.64,38.0
2026-03-07 14:32:11.799,948,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.64,38.0
2026-03-07 14:32:11.901,948,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.019,948,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.115,948,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.207,948,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.298,950,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.387,950,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.3,13.62,38.0
2026-03-07 14:32:12.481,950,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.2,13.62,38.0
2026-03-07 14:32:12.566,950,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.2,13.62,38.0
2026-03-07 14:32:12.662,950,14.80,87.1,1091.5,54.0,40.6,52.5,14.32,8.2,13.62,38.0
2026-03-07 14:32:12.756,950,14.80,86.8,1091.5,54.0,40.6,52.5,14.32,8.2,13.62,38.0
2026-03-07 14:32:12.847,950,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.62,38.0
2026-03-07 14:32:12.949,950,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.035,950,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.131,950,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.222,950,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.316,976,14.80,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.408,976,14.90,86.8,1090.7,54.0,40.6,52.5,14.32,8.2,13.61,38.0
2026-03-07 14:32:13.498,976,14.90,86.8,1090.7,54.0,40.6,52.5,14.32,8.1,13.61,38.0
2026-03-07 14:32:13.592,976,14.90,86.8,1090.7,54.0,40.7,52.5,14.32,8.1,13.61,38.0
2026-03-07 14:32:13.689,976,14.90,86.8,1090.7,54.0,40.7,52.5,14.32,8.1,13.61,38.0
2026-03-07 14:32:13.786,976,14.90,87.0,1090.7,54.0,40.7,52.5,14.32,8.1,13.61,38.0
2026-03-07 14:32:13.882,976,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.61,38.0
2026-03-07 14:32:13.978,976,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.074,976,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.170,976,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.266,976,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.361,970,14.90,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.457,970,14.80,87.0,1094.0,54.0,40.7,52.5,14.32,8.1,13.59,38.0
2026-03-07 14:32:14.554,970,14.80,87.0,1094.0,54.0,40.7,52.5,14.32,8.0,13.59,38.0
2026-03-07 14:32:14.651,970,14.80,87.0,1094.0,54.0,40.4,52.5,14.32,8.0,13.59,38.0
2026-03-07 14:32:14.745,970,14.80,87.0,1094.0,54.0,40.4,52.5,14.32,8.0,13.59,38.0
2026-03-07 14:32:14.841,970,14.80,87.1,1094.0,54.0,40.4,52.5,14.32,8.0,13.59,38.0
2026-03-07 14:32:14.938,970,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.59,38.0
2026-03-07 14:32:15.035,970,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.130,970,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.226,970,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.319,970,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.431,976,14.80,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.538,976,14.90,87.1,1085.3,54.0,40.4,52.5,14.32,8.0,13.58,38.0
2026-03-07 14:32:15.635,976,14.90,87.1,1085.3,54.0,40.4,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:15.737,976,14.90,87.1,1085.3,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:15.833,976,14.90,87.1,1085.3,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:15.921,976,14.90,87.3,1085.3,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.021,976,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.114,976,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.200,976,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.296,976,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.396,976,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.498,963,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.592,963,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.683,963,14.90,87.3,1079.9,54.0,40.1,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.770,963,14.90,87.3,1079.9,54.0,40.3,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:16.964,963,14.90,87.3,1079.9,54.0,40.3,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:17.051,963,14.90,87.0,1079.9,54.0,40.3,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:17.142,963,14.90,87.0,1098.3,54.0,40.3,52.5,14.32,7.9,13.58,38.0
2026-03-07 14:32:17.228,963,14.90,87.0,1098.3,54.0,40.3,52.5,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.331,963,14.90,87.0,1098.3,54.0,40.3,53.2,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.428,963,14.90,87.0,1098.3,54.8,40.3,53.2,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.522,963,14.90,87.0,1098.3,54.8,40.3,53.2,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.615,945,14.90,87.0,1098.3,54.8,40.3,53.2,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.713,945,14.90,87.0,1098.3,54.8,40.3,53.2,14.32,7.9,13.57,38.0
2026-03-07 14:32:17.797,945,14.90,87.0,1098.3,54.8,40.3,53.2,14.32,7.7,13.57,38.0
2026-03-07 14:32:17.899,945,14.90,87.0,1098.3,54.8,40.4,53.2,14.32,7.7,13.57,38.0
2026-03-07 14:32:17.994,945,14.90,87.0,1098.3,54.8,40.4,53.2,14.33,7.7,13.57,38.0
2026-03-07 14:32:18.087,945,14.90,86.9,1098.3,54.8,40.4,53.2,14.33,7.7,13.57,38.0
2026-03-07 14:32:18.179,945,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.57,38.0
2026-03-07 14:32:18.276,945,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.381,945,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.471,945,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.568,945,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.672,948,14.90,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.768,948,14.80,86.9,1095.8,54.8,40.4,53.2,14.33,7.7,13.56,38.0
2026-03-07 14:32:18.861,948,14.80,86.9,1095.8,54.8,40.4,53.2,14.33,7.5,13.56,38.0
2026-03-07 14:32:18.947,948,14.80,86.9,1095.8,54.8,40.3,53.2,14.33,7.5,13.56,38.0
2026-03-07 14:32:19.043,948,14.80,86.9,1095.8,54.8,40.3,53.2,14.32,7.5,13.56,38.0
2026-03-07 14:32:19.137,948,14.80,87.1,1095.8,54.8,40.3,53.2,14.32,7.5,13.56,38.0
2026-03-07 14:32:19.229,948,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.56,38.0
2026-03-07 14:32:19.318,948,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,38.0
2026-03-07 14:32:19.421,948,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,38.0
2026-03-07 14:32:19.511,948,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,38.0
2026-03-07 14:32:19.604,948,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,36.7
2026-03-07 14:32:19.696,938,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,36.7
2026-03-07 14:32:19.796,938,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.5,13.58,36.7
2026-03-07 14:32:19.888,938,14.80,87.1,1076.6,54.8,40.3,53.2,14.32,7.1,13.58,36.7
2026-03-07 14:32:19.981,938,14.80,87.1,1076.6,54.8,40.4,53.2,14.32,7.1,13.58,36.7
2026-03-07 14:32:20.076,938,14.80,87.1,1076.6,54.8,40.4,53.2,14.32,7.1,13.58,36.7
2026-03-07 14:32:20.169,938,14.80,86.9,1076.6,54.8,40.4,53.2,14.32,7.1,13.58,36.7
2026-03-07 14:32:20.262,938,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.58,36.7
2026-03-07 14:32:20.348,938,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.56,36.7
2026-03-07 14:32:20.451,938,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.56,36.7
2026-03-07 14:32:20.549,938,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.56,36.7
2026-03-07 14:32:20.646,938,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.56,36.1
2026-03-07 14:32:20.747,943,14.80,86.9,1075.8,54.8,40.4,53.2,14.32,7.1,13.56,36.1
